Name,Author,Publisher,Publishing_Date,Format,Pages,Rating
Stardust,Neil Gaiman,HarperCollins,2008-12-23,Hardcover,288,4.4
Red Seas Under Red Skies (Gentleman Bastards),Scott Lynch,Bantam Spectra,2008-7-29,Paperback,760,4.3
"The Well of Ascension (Mistborn, Book 2)",Brandon Sanderson,Tor Fantasy,2008-6-3,Kindle,796,4.4
Equal Rites (Discworld),Terry Pratchett,Harper,2013-1-29,Hardcover,272,4.6
The Sword of Shannara,Terry Brooks,Del Rey,1983-7-12,Kindle,736,3.9
By the Light of the Moon: A Novel,Dean Koontz,Bantam,2012-5-29,Paperback,480,4.1
Under a Vampire Moon: An Argeneau Novel (Argeneau Vampire),Lynsay Sands,Avon,2012-4-24,Paperback,384,4.4
"Sacred Evil (Krewe of Hunters, Book 3)",Heather Graham,MIRA,2011-7-26,Kindle,384,4.4
A Witch in Time: A Wicked Witches of the Midwest Fantasy,Amanda M. Lee,CreateSpace Independent Publishing Platform,2016-8-1,Paperback,232,4.7
The Princess Who Believed in Fairy Tales: A Story for Modern Times,Marcia Grad,Wilshire Book Co,1995-4-1,Kindle,202,4.4
The Renegade Hunter: A Rogue Hunter Novel (Argeneau Vampire),Lynsay Sands,Avon,2009-9-29,Kindle,384,4.4
The Raptor & the Wren (Miriam Black),Chuck Wendig,Saga Press,2018-1-23,Kindle,288,4.3
Shatter (Joseph O'Loughlin),Michael Robotham,Mulholland Books,2012-1-26,Paperback,496,4.4
"An Ice Cold Grave (Harper Connelly Mysteries, No. 3)",Charlaine Harris,Berkley,2008-10-7,Hardcover,288,4.3
Sole Survivor: A Novel,Dean Koontz,Bantam,2012-7-31,Hardcover,416,3.9
Borrowed Crime (A Bookmobile Cat Mystery),Laurie Cass,Berkley,2015-3-3,Paperback,352,4.7
The Peculiar Case of Agnes Astor Smith (The Chronicles of Agnes Astor Smith),Constance Barker,Independently published,2018-2-6,Hardcover,215,4.2
Life Expectancy: A Novel,Dean Koontz,Bantam,2012-5-29,Kindle,496,4.4
"The Familiar, Volume 1: One Rainy Day in May",Mark Z. Danielewski,Pantheon,2015-5-12,Kindle,880,3.9
Cat Raise the Dead: A Joe Grey Mystery (Joe Grey Mystery Series),Shirley Rousseau Murphy,Avon,1999-12-9,Paperback,304,4.6
Diary: A Novel,Chuck Palahniuk,Anchor,2004-9-14,Paperback,272,3.8
Influx,Daniel Suarez,Dutton,2015-2-3,Paperback,528,4.3
Una novela criminal. Premio Alfaguara de novela 2018 / A Criminal Novel (Spanish Edition),Jorge Volpi,Alfaguara,2018-4-24,Kindle,-1,-1.0
The Bite Before Christmas,Lynsay Sands,Avon,2012-0-0,Paperback,368,4.3
"Skin Trade: An Anita Blake, Vampire Hunter Novel",Laurell K. Hamilton,Berkley,2010-5-25,Hardcover,560,3.9
Normal: A Novel,Warren Ellis,FSG Originals,2016-11-29,Kindle,160,4.1
The Martian Chronicles,Ray Bradbury,Harper Perennial Modern Classics,2011-10-11,Paperback,288,4.4
The Einstein Prophecy,Robert Masello,47North,2015-8-1,Paperback,326,3.8
Great North Road,Peter F. Hamilton,Del Rey,2013-12-31,Hardcover,944,4.3
The Last Kiss Goodbye: A Novel (Dr. Charlotte Stone),Karen Robards,Ballantine Books,2014-7-29,Hardcover,400,4.3
El Prisionero del Cielo (Spanish Edition),Carlos Ruiz Zafon,Vintage Espanol,2012-5-15,Paperback,384,4.5
Egg Drop Dead (A Cackleberry Club Mystery),Laura Childs,Berkley,2017-12-5,Kindle,336,4.5
Dragon Fate: Book Six of The Age of Fire,E.E. Knight,Ace,2013-2-5,Paperback,384,3.5
Brunswick Gardens: A Charlotte and Thomas Pitt Novel,Anne Perry,Ballantine Books,2011-7-26,Paperback,400,4.0
A Long December,Richard Chizmar,Edge Book,2017-8-15,Kindle,519,4.6
The Girl of the Sea of Cortez: A Novel,Peter Benchley,Ballantine Books,2013-8-20,Kindle,256,4.4
The Cat Who Knew Shakespeare,Lilian Jackson Braun,Berkley,1988-6-1,Paperback,256,4.5
Seized: An Urban Fantasy Novel (The Thrice Cursed Mage) (Volume 4),J. A. Cipriano,CreateSpace Independent Publishing Platform,2016-6-2,Paperback,200,4.8
Charms and Chocolate Chips: A Magical Bakery Mystery,Bailey Cates,Berkley,2013-11-5,Kindle,336,4.5
Thirty-Three Teeth (A Dr. Siri Paiboun Mystery),Colin Cotterill,Soho Crime,2006-8-1,Kindle,238,4.4
The Icarus Girl,Helen Oyeyemi,Anchor,2006-4-11,Hardcover,352,3.8
The Witches of Eastwick,John Updike,Ballantine,1996-8-27,Paperback,306,3.2
Modern Classics Story of the Eye (Penguin Classics),George Bataille,Penguin Classic,2014-4-29,Paperback,128,3.5
The Reapers Are the Angels: A Novel,Alden Bell,Holt Paperbacks,2010-8-3,Kindle,225,4.4
Robots and Empire,Isaac Asimov,Voyager,1986-8-28,Kindle,512,4.3
Dracula (Oxford World's Classics),Bram Stoker,Oxford University Press,2011-2-11,Paperback,448,4.4
Year Zero: A Novel,Rob Reid,Del Rey,2013-4-30,Hardcover,384,4.1
Sons of Thunder: A Novel (Raven: Book 2),Giles Kristian,Bantam,2012-9-25,Kindle,416,4.5
Old Haunts (A Haunted Guesthouse Mystery),E.J. Copperman,Berkley,2012-2-7,Kindle,304,4.6
"The Girl, the Gold Watch & Everything: A Novel",John D. MacDonald,Random House Trade Paperbacks,2014-4-8,Kindle,288,4.4
The Lady Is a Vamp: An Argeneau Novel,Lynsay Sands,Avon,2012-7-31,Kindle,384,4.5
Sovereign (The Book of Mortals),Ted Dekker,FaithWords,2014-3-25,Hardcover,384,4.5
The Last One: A Novel,Alexandra Oliva,Ballantine Books,2017-8-15,Kindle,304,4.1
The Last Ship: A Novel,William Brinkley,Plume,2014-5-28,Kindle,624,3.4
Japanese Tales of Mystery and Imagination,Edogawa Rampo,Tuttle Publishing,2012-5-10,Kindle,224,4.1
The Skeleton Paints a Picture: A Family Skeleton Mystery (#4),Leigh Perry,Diversion Books,2017-10-10,Kindle,260,4.7
Terminal Freeze,Lincoln Child,Anchor,2012-3-6,Paperback,352,4.0
Wicked Wishes (An Ivy Morgan Mystery) (Volume 10),Lily Harper Hart,CreateSpace Independent Publishing Platform,2017-12-6,Kindle,184,4.6
The Trophy Wife (Urban Books),unknown,Urban Books,2014-3-4,Hardcover,288,4.5
The Funeral Parlor Quilt (Colebridge Community),Ann Hazelwood,Amer Quilters Society,2013-8-6,Paperback,263,4.2
The Loch,Steve Alten,Tor Books,2009-4-28,Hardcover,560,4.2
Phantom Pains (The Arcadia Project),Mishell Baker,Saga Press,2017-3-21,Hardcover,416,4.6
The Red: First Light (The Red Trilogy),Linda Nagata,Saga Press,2015-6-30,Hardcover,432,4.3
House of Reckoning: A Novel,John Saul,Ballantine Books,2010-11-23,Kindle,368,4.4
Expatriates: A Novel of the Coming Global Collapse,James Wesley Rawles,Plume,2014-9-30,Paperback,299,4.0
Immortal Unchained: An Argeneau Novel,Lynsay Sands,Avon,2017-3-28,Paperback,400,4.4
"The Name of the Wind (Kingkiller Chronicles, Day 1)",Patrick Rothfuss,Gollancz,2008-6-12,Kindle,661,4.6
Familiar Motives (A Witch's Cat Mystery),Delia James,Berkley,2017-10-3,Paperback,336,4.7
Dead Things (Eric Carter),Stephen Blackmoore,DAW,2013-2-5,Kindle,304,4.3
Peony in Love: A Novel,Lisa See,Random House Trade Paperbacks,2008-2-19,Hardcover,297,3.8
Assassin's Creed: the Secret Crusade,Oliver Bowden,Ace,2011-6-28,Hardcover,464,4.4
Volatile Bonds (Prospero's War) (Volume 4),Jaye Wells,Jaye Wells,2017-8-19,Kindle,350,4.6
Before Mars (A Planetfall Novel),Emma Newman,Ace,2018-4-17,Kindle,352,-1.0
This House is Haunted,John Boyne,Other Press,2013-10-8,Hardcover,304,4.1
Wolf Hunger (SWAT),Paige Tyler,Sourcebooks Casablanca,2017-12-5,Hardcover,320,4.7
Night over Water,Ken Follett,Penguin Books,2004-4-6,Paperback,448,4.2
The Hunt for Atlantis: A Novel (Nina Wilde and Eddie Chase),Andy McDermott,Bantam,2009-9-29,Paperback,544,4.0
"Humans, Bow Down",James Patterson,Vision,2018-1-30,Paperback,384,2.8
The Blood Gospel: The Order of the Sanguines Series,James Rollins,Harper,2013-8-27,Hardcover,736,4.1
Fire in the Ashes,William W. Johnstone,Pinnacle,1996-10-1,Kindle,384,4.5
Troy: Fall of Kings (The Troy Trilogy),David Gemmell,Ballantine Books,2009-3-24,Hardcover,468,4.5
"Tails, You Lose (A Witch City Mystery)",Carol J. Perry,Kensington,2015-3-31,Paperback,352,4.3
The Night Parade,Ronald Malfi,Pinnacle,2017-12-26,Kindle,384,4.4
Murder Go Round (A Witch City Mystery),Carol J. Perry,Kensington,2017-1-31,Kindle,384,4.5
Whoreson,Donald Goines,Holloway House,2007-7-1,Paperback,320,4.5
Predator One: A Joe Ledger Novel,Jonathan Maberry,St. Martin's Griffin,2015-4-7,Hardcover,480,4.5
"Hostage to Pleasure (Psy-Changelings, Book 5)",Nalini Singh,Berkley,2008-9-2,Paperback,352,4.5
Dream Eyes (Dark Legacy),Jayne Ann Krentz,Berkley,2014-1-7,Paperback,416,4.5
Code To Zero,Ken Follett,Penguin Books,2001-11-1,Paperback,480,4.1
Lazarus Volume 5,Greg Rucka,Image Comics,2017-6-6,Kindle,128,4.7
Las cosas que perdimos en el fuego: Things We Lost in the Fire - Spanish-language Edition (Spanish Edition),Mariana Enriquez,Vintage Espanol,2017-2-21,Hardcover,208,4.3
The Divine Invasion (Valis Trilogy),Philip K. Dick,Mariner Books,2011-10-18,Hardcover,272,4.4
Pouncing on Murder (A Bookmobile Cat Mystery),Laurie Cass,Berkley,2015-12-1,Paperback,352,4.6
Resident Evil: The Umbrella Conspiracy,S.D. Perry,Titan Books,2012-9-18,Hardcover,288,4.5
At Play in the Fields of the Lord,Peter Matthiessen,Vintage,1991-12-3,Paperback,373,4.3
Zero Limit,Jeremy K. Brown,47North,2018-3-6,Paperback,302,3.9
The Door to December,Dean Koontz,Berkley,2002-6-1,Paperback,528,4.3
The Unit,Ninni Holmqvist,Other Press,2017-7-18,Kindle,288,4.1
A House at the Bottom of a Lake,Josh Malerman,This Is Horror,2016-10-31,Paperback,118,3.6
The Courtship of Princess Leia (Star Wars),Dave Wolverton,Del Rey,1995-4-1,Paperback,384,4.0
Buried (A Bone Secrets Novel (book 3)),Kendra Elliot,Montlake Romance,2013-3-26,Paperback,362,4.5
Southern Spirits (Southern Ghost Hunter) (Volume 1),Angie Fox,Angie Fox,2015-1-13,Kindle,256,4.6
Journey by Moonlight (NYRB Classics),Antal Szerb,NYRB Classics,2014-10-7,Kindle,320,4.3
"Paths Not Taken (Nightside, Book 5)",Simon R. Green,Ace,2005-8-30,Kindle,272,4.3
Spell Bound (Otherworld),Kelley Armstrong,Dutton,2012-6-26,Hardcover,400,4.3
The Siren (The Soul Summoner) (Volume 2),Elicia Hyder,Forge Creek Press,2016-3-11,Paperback,312,4.7
Subhuman (A Unit 51 Novel),Michael McBride,Pinnacle,2017-10-31,Paperback,400,4.3
A Hard Day's Knight (A Nightside Book),Simon R. Green,Ace,2011-12-27,Hardcover,304,4.4
Sanctus (The Sanctus Trilogy),Simon Toyne,Harper,2012-5-29,Hardcover,608,4.2
A Cast-Off Coven: A Witchcraft Mystery,Juliet Blackwell,Berkley,2010-6-1,Paperback,336,4.7
Experimental Film,Gemma Files,ChiZine Publications,2015-12-3,Kindle,312,4.3
Lost Dog (A Gideon and Sirius Novel),Alan Russell,Thomas & Mercer,2016-6-14,Hardcover,320,4.6
A Long Fatal Love Chase,Louisa May Alcott,Dell,1996-12-2,Kindle,368,4.2
A Collapse of Horses,Brian Evenson,Coffee House Press,2016-2-9,Kindle,240,4.3
Resident Evil: Underworld,S.D. Perry,Titan Books,2012-10-23,Kindle,288,4.4
Ghost Moon (The Bone Island Trilogy),Heather Graham,MIRA,2010-8-31,Hardcover,384,4.6
The Trials (The Red Trilogy),Linda Nagata,Saga Press,2015-8-18,Paperback,480,4.5
Children of Vale,D A Anderson,Anderson Publishing,2018-3-4,Hardcover,396,-1.0
Necronomicon Spellbook,Simon,Avon,0-0-0,Paperback,123,4.1
Nova,Samuel R. Delany,Vintage,2002-6-11,Paperback,272,3.9
Hammerhead Ranch Motel (Serge Storms),Tim Dorsey,HarperTorch,2001-5-29,Paperback,384,4.0
Agenda 21: Into the Shadows,Glenn Beck,Threshold Editions,2015-9-29,Paperback,416,4.5
"Primal Bonds (Shifters Unbound, Book 2)",Jennifer Ashley,Berkley,2011-3-1,Hardcover,320,4.5
Who Needs Enemies,Keri Arthur,Keri Arthur,2014-8-28,Paperback,388,4.3
The Night of the Hunter: Vintage Movie Classics (A Vintage Movie Classic),Davis Grubb,Vintage,2015-7-7,Paperback,272,4.3
Love Bites (Argeneau Vampire),Lynsay Sands,Avon,2010-6-29,Paperback,384,4.5
The Cat Who Went Bananas,Lilian Jackson Braun,Berkley,0-0-0,Paperback,304,3.7
Night Chills,Dean Koontz,Berkley,1986-9-15,Kindle,384,4.0
The Accidental Time Machine,Joe Haldeman,Ace,2008-7-29,Hardcover,288,3.9
X-Ops Exposed,Paige Tyler,Sourcebooks Casablanca,2018-4-3,Kindle,384,-1.0
"Witchling (Sisters of the Moon, Book 1)",Yasmine Galenorn,Berkley,2006-10-3,Paperback,304,3.8
The Boys of Summer: A Novel,Richard Cox,Night Shade Books,2016-9-6,Kindle,436,3.4
Mr. Shivers,Robert Jackson Bennett,Orbit,2010-9-1,Hardcover,352,3.7
"Tall, Dark & Hungry (Argeneau Vampire)",Lynsay Sands,Avon,2010-6-29,Paperback,384,4.5
Lazarus X+66,Greg Rucka,Image Comics,2018-4-17,Hardcover,176,-1.0
The Victoria Vanishes: A Peculiar Crimes Unit Mystery,Christopher Fowler,Bantam,2009-10-27,Paperback,323,4.3
The Big Over Easy: A Nursery Crime,Jasper Fforde,Penguin Books,2006-7-25,Paperback,383,4.4
Ghost Country,Patrick Lee,Harper,2010-12-28,Kindle,384,4.4
Wisteria Witches (Wisteria Witches Mysteries) (Volume 1),Angela Pepper,CreateSpace Independent Publishing Platform,2017-5-5,Paperback,312,4.3
Ancestor: A Novel,Scott Sigler,Broadway Books,2011-6-7,Kindle,432,4.3
Blood Gamble (Disrupted Magic),Melissa F. Olson,47North,2017-7-25,Kindle,300,4.7
The Tell-Tale Heart (Bantam Classics),Edgar Allan Poe,Bantam Classics,1983-2-1,Paperback,448,4.4
The Art of the Story: An International Anthology of Contemporary Short Stories,Daniel Halpern,Penguin Books,2000-11-1,Paperback,688,4.0
The Edge of Nowhere,Elizabeth George,Speak,2014-1-7,Hardcover,464,3.7
Dark Rites: A Paranormal Romance Novel (Krewe of Hunters),Heather Graham,MIRA,2017-7-25,Paperback,384,4.5
Gone With the Witch (Wishcraft Mystery),Heather Blake,Berkley,2016-5-3,Hardcover,336,4.8
Whispers,Dean Koontz,Berkley,2001-0-0,Hardcover,528,4.2
Kildar (Paladin of Shadows Book 2),John Ringo,Baen,2007-5-22,Kindle,496,4.4
Rewinder (Rewinder Series),Brett Battles,47North,2015-7-21,Hardcover,260,4.2
Anno Dracula,Kim Newman,Titan Books,2011-5-24,Kindle,560,4.0
Blood of a Phoenix (The Nix Series) (Volume 2),Shannon Mayer,CreateSpace Independent Publishing Platform,2017-9-2,Paperback,350,4.8
The Cornish Trilogy: The Rebel Angels; What's Bred in the Bone; The Lyre of Orpheus,Robertson Davies,Penguin Books,1992-2-1,Hardcover,1152,4.6
Abducting Abby: Dragon Lords of Valdier,S. E. Smith,Montana Publishing,2015-11-20,Paperback,211,4.1
Spirit of the Wolves: A Novel (The Wolf Chronicles),Dorothy Hearst,Simon & Schuster,2015-12-29,Hardcover,368,3.9
Knights of Dark Renown,David Gemmell,Del Rey,1993-4-24,Hardcover,320,4.2
Marvel's Captain America: Sub Rosa,David McDonald,Joe Books Inc.,2016-7-12,Kindle,240,3.5
Clementine (Clockwork Century),Cherie Priest,Subterranean Press,2011-12-15,Kindle,204,4.1
The Ruling Sea (Chathrand Voyage),Robert V. S. Redick,Del Rey,2010-12-28,Hardcover,672,3.9
Indiana Jones and the Interior World (A Bantam Falcon Book),Rob Macgregor,Bantam,1992-11-1,Kindle,272,3.0
Todas las hadas del reino (Spanish Edition),Laura Gallego,Vintage Espanol,2015-5-12,Kindle,480,3.7
The Armageddon Rag: A Novel,George R. R. Martin,Bantam,2007-1-30,Kindle,384,3.6
Prentice Alvin and Alvin Journeyman (Alvin Maker),Orson Scott Card,Tor Fantasy,2017-4-4,Paperback,832,-1.0
Blood of the Gods,Thomas Storm,"Page Publishing, Inc.",2018-2-20,Paperback,478,5.0
The Coming of Wisdom (The Seventh Sword),Dave Duncan,Open Road Media Sci-Fi & Fantasy,2014-5-27,Paperback,354,4.2
Cold Fire (The Spiritwalker Trilogy),Kate Elliott,Orbit,2012-8-28,Hardcover,672,4.3
Dragon Avenger: Book Two of the Age of Fire,E.E. Knight,Ace,2011-5-3,Hardcover,400,4.5
"Duke Elric (Chronicles of the Last Emperor of Melniboné, Vol. 4)",Michael Moorcock,Del Rey,2009-3-24,Kindle,368,3.7
Shadow and Flame (The Ascendant Kingdoms Saga),Gail Z. Martin,Orbit,2016-3-22,Paperback,672,4.6
The Twelve Kingdoms: The Mark of the Tala,Jeffe Kennedy,Kensington,2014-5-27,Kindle,352,4.2
U-Turn at Next Synapse,Cory Wyszynski,Quill,2017-12-12,Paperback,372,5.0
The Adventures of TK and the Stooleys: Book One,Jill E Allen,"Christian Faith Publishing, Inc.",2017-11-16,Hardcover,-1,5.0
Psychic Surveys Book Three: 44 Gilmore Street: A Gripping Supernatural Thriller,Shani Struthers,Authors Reach 1,2018-3-5,Hardcover,360,4.4
The Fifth Ward: Friendly Fire,Dale Lucas,Orbit,2018-8-7,Paperback,432,-1.0
Rage of the Dragon: A Dragonships of Vindras Novel,Margaret Weis,Tor Fantasy,2013-3-26,Kindle,464,4.6
Corum - The King of Swords: The Eternal Champion,Michael Moorcock,Titan Books,2015-7-7,Kindle,240,5.0
Mother of Winter (Darwath),Barbara Hambly,Del Rey,1997-6-29,Paperback,380,4.6
Fury of Gork (The Realmgate Wars),Josh Reynolds,Games Workshop,2017-4-4,Kindle,224,5.0
Five Ghosts Volume 2: Lost Coastlines,Frank J Barbiere,Image Comics,2014-7-15,Kindle,184,4.3
The Chaos Balance (Saga of Recluce),L. E. Modesitt Jr.,Tor Fantasy,1998-6-15,Paperback,608,4.4
Majipoor Chronicles: Book Two of the Majipoor Cycle,Robert K. Silverberg,Ace,2012-9-4,Kindle,320,4.3
The Last Sacrifice (Tides of War),James A. Moore,Angry Robot,2017-1-3,Hardcover,320,4.1
Corum - The Bull and the Spear: The Eternal Champion,Michael Moorcock,Titan Books,2015-8-4,Kindle,240,5.0
RuneScape: Return to Canifis,T. S. Church,Titan Books,2011-3-22,Kindle,560,4.6
Five Kids and One Gun: A Game to the Death and Hockey Like You Have Never Seen Before,Bryan Stevenson,AuthorHouse,2012-7-25,Kindle,296,5.0
StarCraft: The Dark Templar Saga Book Two: Shadow Hunters (Blizzard Legends),Christie Golden,Blizzard Entertainment,2018-3-15,Hardcover,310,-1.0
The Last Four Things,Paul Hoffman,Berkley,2012-6-5,Paperback,400,3.7
The Witches of Eileanan,Kate Forsyth,Ace,1998-7-1,Kindle,416,4.5
A Fistful of Elven Gold,Alex Stewart,Baen,2018-4-3,Hardcover,320,-1.0
Tales of Levinia,James Kientopp,"Page Publishing, Inc.",2017-12-5,Hardcover,-1,5.0
Capturing Cara: Dragon Lords of Valdier,S. E. Smith,Montana Publishing,2015-11-20,Hardcover,307,4.4
"Annihilation: War of the Spider Queen, Book V (R.A Salvatore Presents the War of the Spider Queen)",Philip Athans,Wizards of the Coast,2005-8-1,Kindle,384,3.8
"Bewitched & Betrayed (Raine Benares, Book 4)",Lisa Shearin,Ace,2010-4-27,Hardcover,384,4.2
Among Thieves: A Tale of the Kin,Douglas Hulick,Ace,2011-4-5,Paperback,432,4.3
RuneScape: Legacy of Blood,T.S Church,Titan Books,2012-6-26,Hardcover,512,4.5
Robotech: The Masters Saga: The Southern Cross (Vol 7-9),Jack McKinney,Del Rey,2007-2-27,Hardcover,512,4.7
Brunner the Bounty Hunter (Warhammer Omnibus),C. L. Werner,Games Workshop,2010-4-27,Hardcover,768,4.5
Reign of Ash (The Ascendant Kingdoms Saga),Gail Z. Martin,Orbit,2014-4-1,Kindle,656,4.5
Working God's Mischief: Book Four of The Instrumentalities of the Night,Glen Cook,Tor Fantasy,2014-12-30,Hardcover,608,4.5
"Con & Conjure (Raine Benares, Book 5)",Lisa Shearin,Ace,2011-3-29,Hardcover,336,4.4
Through the Wildwood: Condensed Small Print Version (Full Book) (Legend of Vanx Malic),M R Mathias,Mathias Publishing,2016-10-19,Kindle,-1,4.2
God of War,Robert E. Vardeman,Del Rey,2010-5-25,Kindle,293,4.0
Black Wolves (The Black Wolves Trilogy),Kate Elliott,Orbit,2015-11-3,Paperback,832,4.1
"A Man Rides Through (Mordant's Need, Book 2)",Stephen R. Donaldson,Del Rey,2003-6-3,Hardcover,661,4.7
The Wizard of Oz,L. Frank Baum,Del Rey,1986-5-12,Hardcover,240,4.5
"Devlin's Luck (Sword of Change, Book 1)",Patricia Bray,Spectra,0-0-0,Paperback,416,4.0
The World Awakening (Gateways to Alissia),Dan Koboldt,Harper Voyager Impulse,2018-4-3,Hardcover,448,-1.0
Rivers of Hell (Shadows of the Immortals) (Volume 3),Marina Finlayson,Finesse Solutions,2017-4-20,Paperback,306,4.3
Sethra Lavode (The Viscount of Adrilankha),Steven Brust,Orb Books,2014-1-28,Kindle,352,4.3
Viking:  Sworn Brother,Tim Severin,Pan Macmillan,2005-11-1,Kindle,400,3.9
Madhouse,Rob Thurman,Ace,2008-2-26,Paperback,352,4.6
Psychic Surveys Book Two: Rise to Me: A Gripping Supernatural Thriller,Shani Struthers,Authors Reach 1,2018-3-5,Paperback,372,4.6
Nevermore (Cal Leandros),Rob Thurman,Ace,2015-12-1,Hardcover,352,3.7
The Golden Valia (Warriors of Helsvern) (Volume 1),Karen H Lucia,CreateSpace Independent Publishing Platform,2018-1-9,Hardcover,426,5.0
Kitty Goes to War (Kitty Norville),Carrie Vaughn,Tor Books,2010-6-29,Kindle,352,4.4
The Desert Spear: Book Two of The Demon Cycle,Peter V. Brett,Del Rey,2011-3-1,Paperback,672,4.2
Fool's Quest: Book II of the Fitz and the Fool trilogy,Robin Hobb,Del Rey,2016-7-26,Kindle,784,4.8
Mort (Discworld),Terry Pratchett,Harper,2013-1-29,Kindle,304,4.7
Gol (Legends of Ansu) (Volume 1),J W Webb,NRD Publishing,2015-7-28,Hardcover,558,4.4
Firebrand (Green Rider),Kristen Britain,DAW,2018-3-6,Paperback,816,4.5
A Time of Dread (Of Blood & Bone),John Gwynne,Orbit,2018-2-20,Hardcover,512,4.5
"A Spell for Chameleon (Xanth, Book 1)",Piers Anthony,Del Rey,1987-3-12,Paperback,352,4.5
Winter's King (The Wings of War) (Volume 3),Bryce O'Connor,Bryce O'Connor,2017-10-16,Hardcover,452,4.8
Warheart: Sword of Truth - The Conclusion (Richard and Kahlan),Terry Goodkind,Tor Fantasy,2016-11-1,Hardcover,480,4.5
The Inheritance Trilogy,N. K. Jemisin,Orbit,2014-12-9,Paperback,1472,4.4
Guards! Guards! (Discworld),Terry Pratchett,Harper,2013-4-30,Paperback,416,4.7
"River Marked (Mercy Thompson, Book 6) (A Mercy Thompson Novel)",Patricia Briggs,Ace,2012-1-31,Hardcover,304,4.5
Lilith's Brood,Octavia E. Butler,Grand Central Publishing,2000-6-1,Paperback,752,4.5
Small Gods (Discworld),Terry Pratchett,Harper,2013-10-29,Kindle,400,4.6
The Sorcerer's Daughter: The Defenders of Shannara,Terry Brooks,Del Rey,2017-3-28,Hardcover,400,4.3
