_id,ltable_ID,rtable_ID,ltable_Name,ltable_Author,ltable_Publisher,ltable_Publishing_Date,ltable_Format,ltable_Pages,ltable_Rating,rtable_Name,rtable_Author,rtable_Publisher,rtable_Publishing_Date,rtable_Format,rtable_Pages,rtable_Rating
830,386,2653,The Fantasy Benefit: The 2018 Fantasy Baseball Draft Guide,,Independently published,2018-2-26,Kindle,361.0,4.9,Year's Best Fantasy 8,David G. Hartwell,Tachyon Publications,2008-06-01,Paperback,375.0,3.73
831,386,2657,The Fantasy Benefit: The 2018 Fantasy Baseball Draft Guide,,Independently published,2018-2-26,Kindle,361.0,4.9,The Wizard of Quarks: A Fantasy of Particle Physics,Robert Gilmore,Copernicus Books,2001-09-21,Hardcover,202.0,3.92
832,386,2659,The Fantasy Benefit: The 2018 Fantasy Baseball Draft Guide,,Independently published,2018-2-26,Kindle,361.0,4.9,Titan: The Fighting Fantasy World,Steve   Jackson,Puffin Books,1986-10-30,Paperback,,3.95
835,386,2682,The Fantasy Benefit: The 2018 Fantasy Baseball Draft Guide,,Independently published,2018-2-26,Kindle,361.0,4.9,The Bastard's Blade: A Medieval Fantasy Romance,Luca Thrace,Createspace Independent Publishing Platform,2015-12-15,Kindle Edition,322.0,4.2
836,386,2686,The Fantasy Benefit: The 2018 Fantasy Baseball Draft Guide,,Independently published,2018-2-26,Kindle,361.0,4.9,Homosapien ... a fantasy about pro wrestling,Julie Bozza,Manifold Press,2012-10-01,Paperback,196.0,3.55
837,386,2692,The Fantasy Benefit: The 2018 Fantasy Baseball Draft Guide,,Independently published,2018-2-26,Kindle,361.0,4.9,The Complete Guide to Writing Fantasy: Alchemy with Words,Darin Park,Dragon Moon Press,2002-09-01,Paperback,361.0,3.83
838,386,2695,The Fantasy Benefit: The 2018 Fantasy Baseball Draft Guide,,Independently published,2018-2-26,Kindle,361.0,4.9,Year's Best Fantasy 5,David G. Hartwell,Harper Voyager,2005-06-28,Paperback,512.0,3.66
839,386,2697,The Fantasy Benefit: The 2018 Fantasy Baseball Draft Guide,,Independently published,2018-2-26,Kindle,361.0,4.9,Year's Best Fantasy 6,David G. Hartwell,Tachyon Publications,2006-09-15,Paperback,355.0,3.68
840,386,2720,The Fantasy Benefit: The 2018 Fantasy Baseball Draft Guide,,Independently published,2018-2-26,Kindle,361.0,4.9,Fantasy Genesis: A Creativity Game for Fantasy Artists,Chuck Lukacs,IMPACT,2010-03-10,Paperback,144.0,4.38
841,386,2721,The Fantasy Benefit: The 2018 Fantasy Baseball Draft Guide,,Independently published,2018-2-26,Kindle,361.0,4.9,Behind Green Glass: A Fantasy Novel,Amanda Von Hoffmann,Soto Pub.,2010-05-01,Hardcover,184.0,3.84
842,386,2723,The Fantasy Benefit: The 2018 Fantasy Baseball Draft Guide,,Independently published,2018-2-26,Kindle,361.0,4.9,"The Best Science Fiction and Fantasy of the Year, Volume 4",Jonathan Strahan,Night Shade Books,2010-03-01,Paperback,528.0,3.71
843,386,2728,The Fantasy Benefit: The 2018 Fantasy Baseball Draft Guide,,Independently published,2018-2-26,Kindle,361.0,4.9,Final Fantasy: The Spirits Within,Dean Wesley Smith,Pocket Books,2001-06-26,Paperback,230.0,3.31
844,386,2751,The Fantasy Benefit: The 2018 Fantasy Baseball Draft Guide,,Independently published,2018-2-26,Kindle,361.0,4.9,The Adventures of Johnny Bunko: The Last Career Guide You'll Ever Need,Daniel H. Pink,Riverhead Books,2008-04-01,Paperback,160.0,3.75
845,386,2764,The Fantasy Benefit: The 2018 Fantasy Baseball Draft Guide,,Independently published,2018-2-26,Kindle,361.0,4.9,"The Best Science Fiction and Fantasy of the Year, Volume 3",Jonathan Strahan,Night Shade Books,2009-05-01,Paperback,478.0,3.76
846,386,2769,The Fantasy Benefit: The 2018 Fantasy Baseball Draft Guide,,Independently published,2018-2-26,Kindle,361.0,4.9,Four in the Garden: A Spiritual Fantasy about Trust and Transformation,Rick Hocker,Hocker Press,2014-11-15,Paperback,342.0,4.44
847,386,2770,The Fantasy Benefit: The 2018 Fantasy Baseball Draft Guide,,Independently published,2018-2-26,Kindle,361.0,4.9,Fantasy Sports 3: The Green King,Sam Bosma,Nobrow Press,2017-07-11,Hardcover,56.0,4.34
849,386,2800,The Fantasy Benefit: The 2018 Fantasy Baseball Draft Guide,,Independently published,2018-2-26,Kindle,361.0,4.9,The Year's Best Fantasy First Annual Collection,Ellen Datlow,St. Martin's Griffin (NY),1988-07-15,Paperback,527.0,4.06
850,386,2801,The Fantasy Benefit: The 2018 Fantasy Baseball Draft Guide,,Independently published,2018-2-26,Kindle,361.0,4.9,"Fantasy Magazine, October 2014: Women Destroy Fantasy! Special Issue",Cat Rambo,John Joseph Adams,2014-09-30,Kindle Edition,318.0,4.08
851,386,2805,The Fantasy Benefit: The 2018 Fantasy Baseball Draft Guide,,Independently published,2018-2-26,Kindle,361.0,4.9,A Kingdom of Exiles: The Outcast Fantasy Series,S.B. Nova,Night Owl Publishing,2017-12-17,Kindle Edition,598.0,4.28
852,386,2807,The Fantasy Benefit: The 2018 Fantasy Baseball Draft Guide,,Independently published,2018-2-26,Kindle,361.0,4.9,Blackmark (The Kingsmen Chronicles #1): An Epic Fantasy Adventure Sword and Highland Magic,Jean Lowe Carlson,Jean Lowe Carlson,2016-06-15,Kindle Edition,531.0,4.48
853,386,2808,The Fantasy Benefit: The 2018 Fantasy Baseball Draft Guide,,Independently published,2018-2-26,Kindle,361.0,4.9,"The Best Science Fiction and Fantasy of the Year, Volume 8",Jonathan Strahan,Solaris,2014-05-08,Paperback,618.0,3.71
854,386,2833,The Fantasy Benefit: The 2018 Fantasy Baseball Draft Guide,,Independently published,2018-2-26,Kindle,361.0,4.9,Fantasy: An Artist's Realm,Ben Boos,Candlewick Press,2010-10-26,Hardcover,96.0,4.02
855,386,2834,The Fantasy Benefit: The 2018 Fantasy Baseball Draft Guide,,Independently published,2018-2-26,Kindle,361.0,4.9,The Tough Guide to Fantasy Land,Diana Wynne Jones,Gollancz,2004-11-18,Hardcover,243.0,3.94
856,386,2836,The Fantasy Benefit: The 2018 Fantasy Baseball Draft Guide,,Independently published,2018-2-26,Kindle,361.0,4.9,The Fantasy Factor,Kimberly Raye,Harlequin,2004-04-01,Paperback,,3.81
857,386,2838,The Fantasy Benefit: The 2018 Fantasy Baseball Draft Guide,,Independently published,2018-2-26,Kindle,361.0,4.9,The Case of Charles Dexter Ward (Fantasy and Horror Classics),H.P. Lovecraft,Fantasy and Horror Classics,2016-03-30,ebook,200.0,4.19
859,386,2873,The Fantasy Benefit: The 2018 Fantasy Baseball Draft Guide,,Independently published,2018-2-26,Kindle,361.0,4.9,The Year's Best Australian Fantasy and Horror 2011,Liz Grzyb,Ticonderoga Publications,2012-08-01,Paperback,506.0,4.8
860,386,2881,The Fantasy Benefit: The 2018 Fantasy Baseball Draft Guide,,Independently published,2018-2-26,Kindle,361.0,4.9,Salon Fantastique: Thirty Original Tales of Fantasy,Ellen Datlow,Thunder's Mouth Press,2006-10-01,Paperback,396.0,3.42
861,386,2882,The Fantasy Benefit: The 2018 Fantasy Baseball Draft Guide,,Independently published,2018-2-26,Kindle,361.0,4.9,"Steampunk Style Jewelry: Victorian, Fantasy, and Mechanical Necklaces, Bracelets, and Earrings",Jean Campbell,Creative Publishing int'l,2010-01-01,Paperback,144.0,3.73
862,386,2909,The Fantasy Benefit: The 2018 Fantasy Baseball Draft Guide,,Independently published,2018-2-26,Kindle,361.0,4.9,The Wild Side: Urban Fantasy with an Erotic Edge,Mark L. Van Name,Baen,2011-08-02,Paperback,255.0,3.24
863,386,2917,The Fantasy Benefit: The 2018 Fantasy Baseball Draft Guide,,Independently published,2018-2-26,Kindle,361.0,4.9,"The Best Science Fiction and Fantasy of the Year, Volume 2",Jonathan Strahan,Night Shade Books,2008-03-01,Paperback,500.0,3.93
865,386,2948,The Fantasy Benefit: The 2018 Fantasy Baseball Draft Guide,,Independently published,2018-2-26,Kindle,361.0,4.9,Bloody Fabulous: Stories of Fantasy and Fashion,Ekaterina Sedia,Prime Books,2012-11-15,Paperback,274.0,3.27
866,386,2954,The Fantasy Benefit: The 2018 Fantasy Baseball Draft Guide,,Independently published,2018-2-26,Kindle,361.0,4.9,Get Inked: Indie Inked Fantasy Romance Sampler,Melissa Pearl,Smashwords,2013-11-18,ebook,471.0,4.0
867,386,2956,The Fantasy Benefit: The 2018 Fantasy Baseball Draft Guide,,Independently published,2018-2-26,Kindle,361.0,4.9,The Fantasy Fiction Formula,Deborah Chester,Manchester University Press,2016-02-01,Paperback,264.0,4.58
868,386,2957,The Fantasy Benefit: The 2018 Fantasy Baseball Draft Guide,,Independently published,2018-2-26,Kindle,361.0,4.9,The Chinese Language: Fact and Fantasy,John DeFrancis,University of Hawaii Press,1986-03-01,Paperback,331.0,3.76
869,386,2958,The Fantasy Benefit: The 2018 Fantasy Baseball Draft Guide,,Independently published,2018-2-26,Kindle,361.0,4.9,The Dedalus Book of Finnish Fantasy (Dedalus Literary Fantasy Anthologies),Johanna Sinisalo,Dedalus,2006-08-01,Paperback,337.0,3.9
870,386,2965,The Fantasy Benefit: The 2018 Fantasy Baseball Draft Guide,,Independently published,2018-2-26,Kindle,361.0,4.9,The Art of Final Fantasy IX,Dan Birlew,BradyGames,2000-12-08,Paperback,160.0,4.38
871,386,2995,The Fantasy Benefit: The 2018 Fantasy Baseball Draft Guide,,Independently published,2018-2-26,Kindle,361.0,4.9,Official Final Fantasy VII Strategy Guide,David Cassady,Brady Games,1997-08-28,Paperback,224.0,4.39
872,404,28,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Ladies and Gentlemen of Fantasy 2014,Jennifer L. Miller,LG Anthologies,2014-07-08,Paperback,430.0,4.25
873,404,58,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Year's Best Fantasy Stories 7,Arthur W. Saha,DAW,1981-10-06,Paperback,192.0,3.3
874,404,62,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Jurgen: A Landmark Fantasy Novel,James Branch Cabell,Neil Gaiman Presents,2012-09-25,Audible Audio,,3.94
875,404,66,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,"Mythical Beasts: Isaac Asimov's Magical Worlds of Fantasy, Vol. 6",Isaac Asimov,Roc,1986-05-06,Paperback,343.0,3.66
876,404,99,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Jan Messent's Knit a Fantasy Story,Jan Messent,Search Press,2006-08-01,Paperback,96.0,3.75
877,404,101,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Suite Revenge (Suite Fantasy),Janice Maynard,Cool Gus Publishing,2013-11-23,Kindle Edition,89.0,3.5
878,404,131,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Magazine of Fantasy and Science Fiction: A 30-year Retrospective,Edward L. Ferman,Doubleday Books,1980-01-01,Hardcover,310.0,3.78
879,404,137,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Teacher Fantasy,Esmeralda Greene,,,Kindle Edition,,3.0
880,404,142,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Dusk: a dark fantasy novel,Tim Lebbon,Dreaming in Fire,2017-08-17,Kindle Edition,492.0,3.48
881,404,167,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Substrata: Open World Dark Fantasy,Paul Richards,Udon Entertainment,2014-07-29,Paperback,239.0,4.75
882,404,168,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,"Drawing Mentor 14, Fantasy Drawing",Sarah Bowles,Amazon Digital Services,2012-01-01,Kindle Edition,54.0,3.58
883,404,170,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Other Voices: An Urban Fantasy Anthology,Diamant,Diamant,2013-07-19,Kindle Edition,220.0,4.0
884,404,178,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,"Best Friends, Fantasy Lovers",Dicey Grenor,,,Kindle Edition,197.0,4.33
885,404,182,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Fantasy Literature of England,Colin Manlove,Palgrave Macmillan,1999-07-30,Hardcover,230.0,3.5
886,404,184,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Submissive Wife: Rape Fantasy,Mal Sanders,Amazon Digital Services,2012-05-19,Kindle Edition,33.0,3.25
887,404,204,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,"The Defenders by Philip K. Dick, Science Fiction, Fantasy, Adventure",Philip K. Dick,Aegypan,2011-05-01,Paperback,40.0,3.68
888,404,220,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Evil Origins: A Horror & Dark Fantasy Collection,J. Thorn,,,Kindle Edition,897.0,3.6
890,404,242,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Success Fantasy,Anthony Campolo Jr.,,,,144.0,4.4
892,404,250,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Bill Gibb: Fashion and Fantasy,Iain Webb,Victoria & Albert Museum,2008-10-01,Hardcover,144.0,3.88
895,404,276,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Die Quelle Am Ende Der Welt Fantasy Roman,William Morris,Bastei-Lübbe Taschenbuch,1981-02-01,Mass Market Paperback,576.0,3.8
896,404,287,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,"The Wouldbegoods by Edith Nesbit, Fiction, Classics, Fantasy & Magic",E. Nesbit,Aegypan,2006-09-01,Paperback,200.0,3.95
897,404,289,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Easy Way to Write Fantasy That Sells,Rob Parnell,R&R Books Film Music,2013-11-30,Kindle Edition,98.0,4.13
898,404,293,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Yokohama Chinatown Fantasy Vol. 5,Yuji Nishi,Level Comics,2011-05-04,Paperback,208.0,4.35
900,404,323,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Faery Flag: Stories and Poems of Fantasy and the Supernatural,Jane Yolen,Orchard Books (NY),1989-09-01,Hardcover,120.0,4.06
901,404,325,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Infernal Magic: An Urban Fantasy Novel,C.N. Crawford,Createspace Independent Publishing Platform,2016-06-30,Paperback,308.0,4.05
902,404,332,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Wise Woman and Other Fantasy Stories,George MacDonald,Lion Publishing,1981-10-30,Paperback,172.0,4.14
903,404,355,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Once Upon a Fantasy,Lia Davis,Fated Desires Publishing,2016-02-23,ebook,,5.0
904,404,356,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Disney Middle Ages: A Fairy-Tale and Fantasy Past,Tison Pugh,Palgrave Macmillan,2012-12-11,Hardcover,304.0,4.11
905,404,361,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,"The Magazine of Fantasy & Science Fiction, July/August 2017",C.C. Finlay,"Spilogale, Inc.",2017-07-01,Paperback,258.0,3.94
906,404,362,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,A Valentine Fantasy,Carolyn Haywood,William Morrow & Company,1976-11-01,Hardcover,32.0,3.88
909,404,391,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Dedalus Book of Greek Fantasy,David Connolly,Dedalus,2004-05-01,Paperback,308.0,3.5
910,404,392,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Pleasure of Avin's Fantasy,Samantha Wellshauna,,,Kindle Edition,21.0,2.72
911,404,395,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Milking Maggie (A Lactation Fantasy),Ashley K. Bennet,Bridle Books,2012-11-01,Kindle Edition,66.0,3.67
912,404,397,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Unit Origami Fantasy,Tomoko Fuse,,,Paperback,158.0,4.6
913,404,410,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Die Königreiche Gottes I. Hawkwoods Reise. Fantasy  Roman,Paul Kearney,,,,,3.74
915,404,437,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Year's Best Fantasy Stories 11,Arthur W. Saha,DAW Books,1985-11-05,Paperback,238.0,3.08
917,404,443,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Amazing Adult Fantasy,A.D. Jameson,CreateSpace,2011-02-11,Paperback,178.0,3.58
918,404,447,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Mammoth Book of Great Fantasy,Mike Ashley,Robinson Publishing,2001-09-27,Paperback,512.0,3.43
919,404,476,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Geschichten Aus Nimmerya: Fantasy Roman,Samuel R. Delany,Bastei-Lübbe Taschenbuch,1981-12-01,Mass Market Paperback,287.0,3.88
920,404,478,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Fantasy Baseball Black Book 2017 Edition (Fantasy Black Book 10),Joe Pisapia,,,Kindle Edition,182.0,3.88
922,404,481,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,"The Magazine of Fantasy & Science Fiction, Sept/Oct 2013",Gordon Van Gelder,"Spilogale, Inc.",2013-09-01,Kindle Edition,,3.5
923,404,484,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Year's Best Fantasy Stories 8,Arthur W. Saha,DAW,1982-10-01,Paperback,191.0,3.17
924,404,503,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Masked Man: A Memoir and Fantasy of Hollywood,Tom Wilson,BookBaby,2012-10-01,Kindle Edition,277.0,3.89
925,404,507,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Violet Chaser: Faerie Princess (An Urban Fantasy Novel),Erica Reeder,Ferry Tales LLC,2016-01-04,Kindle Edition,304.0,4.14
926,404,516,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Every Man's Fantasy,Mysty McPartland,Solstice Publishing,2011-12-02,Kindle Edition,98.0,3.44
927,404,518,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Dedalus Book of Flemish Fantasy,Eric Dickens,Dedalus,2011-03-31,Paperback,325.0,3.0
928,404,519,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Children's Fun And Fantasy Verses,T.D. Green,"Green, T.D.",2010-11-12,Nook,38.0,3.36
929,404,521,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Illumen's Children: American Fantasy,J. Shepard Trott,Philly Flatroof Publishing,2016-08-05,Paperback,350.0,4.71
930,404,522,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,"The Magazine of Fantasy & Science Fiction, November/December 2014",Gordon Van Gelder,"Spilogale, Inc.",2014-10-25,Kindle Edition,,3.71
931,404,544,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Year's Best Fantasy Stories 4,Lin Carter,DAW,1978-12-05,Paperback,208.0,3.92
932,404,545,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Realmscapes: A Science Fiction and Fantasy Anthology,Realm Makers,Brimstone Fiction,2016-07-26,Paperback,218.0,3.91
933,404,547,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Miss Hargreaves: A Fantasy,Frank Baker,Tartarus Press,2004-06-24,Hardcover,266.0,3.32
