Name,Author,Publisher,Publishing_Date,Format,Pages,Rating
A Storm of Swords: Steel and Snow: Book 3 Part 1 of a Song of Ice and Fire,George R. R. Martin,HarperCollins Publishers,2011-9-1,Kindle,640.0,4.4
The Great Martian War: Europe Ablaze,Scott Washburn,Zmok Books,2018-11-20,Hardcover,325.0,
Joe Ledger: The Official Companion,Dana Fredsti,Journalstone,2017-10-15,Kindle,208.0,5.0
Lady-Protector: The Eighth Book of the Corean Chronicles,L. E. Modesitt Jr.,Tor Fantasy,2012-3-27,Hardcover,512.0,4.4
Hellfire (Theirs Not to Reason Why),Jean Johnson,Ace,2013-7-30,Hardcover,480.0,4.5
The Misplaced Legion,Harry Turtledove,Del Rey,1993-0-0,Paperback,336.0,3.9
Madness in Solidar (The Imager Portfolio),L. E. Modesitt Jr.,Tor Fantasy,2016-3-1,Hardcover,608.0,4.6
"Grey Wolf, Grey Sea: Aboard the German Submarine U-124 in World War II",E. B. Gasaway,Open Road Media,2014-9-23,Hardcover,200.0,4.3
"Dark Lady's Chosen (Chronicles of the Necromancer, Book 4)",Gail Z. Martin,Solaris,2009-12-29,Kindle,608.0,4.1
Steles of the Sky (The Eternal Sky),Elizabeth Bear,Tor Books,2015-7-7,Paperback,432.0,4.0
Blue Plague: Sacrifice (Blue Plague Book 3),Thomas A. Watson,Permuted Press,2017-10-24,Hardcover,480.0,4.6
Force 10 from Navarone,Alistair MacLean,HarperCollins,2004-11-1,Paperback,336.0,4.4
Skaven Wars: The Black Plague Trilogy (Warhammer Chronicles),C L Werner,Games Workshop,2018-11-6,Kindle,960.0,
"Scepters (Corean Chronicles, Book 3)",L. E. Modesitt Jr.,Tor Fantasy,2005-9-1,Paperback,768.0,4.4
Shadow Ops: Control Point,Myke Cole,Ace,2012-1-31,Kindle,400.0,3.7
Lord of Emperors,Guy Gavriel Kay,Harper Voyager,,Paperback,640.0,5.0
Shadow's End: A Novel,Sheri S. Tepper,Spectra,1995-12-1,Kindle,464.0,3.6
Reiksguard (Empire Army),Richard Williams,Games Workshop,2009-5-26,Paperback,416.0,4.3
The Ischerwood Incident,William Christ,AuthorHouse,2003-8-4,Kindle,320.0,
Three Into Nine,Peter R. Brumlik,Inkwater Press,2017-7-18,Kindle,514.0,5.0
Skullsworn: A Novel in the World of The Emperor's Blades (Chronicle of the Unhewn Throne),Brian Staveley,Tor Books,2018-7-3,Paperback,320.0,4.4
Of Bone and Thunder: A Novel,Chris Evans,Pocket Books,2015-6-30,Paperback,560.0,4.0
The Slayer,James Alderdice,Independently published,2017-10-9,Paperback,118.0,4.7
The Rise of Nagash (Time of Legends),Mike Lee,Games Workshop,2012-12-11,Hardcover,1024.0,4.7
Neferata (Time of Legends),Josh Reynolds,Games Workshop,2012-12-18,Hardcover,416.0,3.5
Speak to the Devil (The Brothers Magnus),Dave Duncan,Tor Fantasy,2016-12-6,Hardcover,384.0,4.0
The Confusion Room (Minack Chronicles),Derek Tangye,"Little, Brown Book Group",1997-4-1,Paperback,218.0,
Writers of the Future Volume 31 (L. Ron Hubbard Presents Writers of the Future),Orson Scott Card,Galaxy Press,2015-5-4,Paperback,496.0,4.7
The Picket,Virgil C Moon III,Outskirts Press,2016-4-4,Kindle,,4.7
MJ-12: Endgame: A MAJESTIC-12 Thriller,Michael J. Martinez,Night Shade Books,2018-9-4,Kindle,384.0,
"Onward, Drake!",Mark L Van Name,Baen,2016-10-25,Kindle,400.0,4.3
The Sound of Broken Absolutes (Heaven's Vault) (Volume 2),Peter Orullian,Descant Publishing,2015-5-16,Hardcover,192.0,4.4
The Battle at the Moons of Hell (Helfort's War: Book I),Graham Sharp Paul,Ballantine Books,2007-9-25,Hardcover,384.0,3.6
The Spear,James Herbert,Pan Macmillan,2012-11-1,Hardcover,314.0,3.3
An Emperor for the Legion (Videssos),Harry Turtledove,Del Rey,1987-4-12,Kindle,336.0,3.9
Wolf's Fall (Alpha Pack),J.D. Tyler,Berkley,2014-12-2,Kindle,352.0,4.4
Blood of Aenarion,William King,Games Workshop,2012-11-27,Hardcover,416.0,4.1
On Crusade: More Tales of the Knights Templar,Katherine Kurtz,Aspect,1998-5-1,Hardcover,256.0,4.3
When The Skies Fall: The Gray Wars: Volume 2,Adam Korenman,Rare Bird Books,2017-12-19,Kindle,344.0,5.0
Ashes of a Black Frost: PODBook Three of The Iron Elves,Chris Evans,Gallery Books,2014-12-6,Hardcover,448.0,3.9
Bolt Action: Campaign: Battle of France,Warlord Games,Osprey Games,2018-11-20,Paperback,144.0,
New K. J. Parker Novel,K. J. Parker,Orbit,2018-11-27,Paperback,480.0,
Initiate's Trial (Wars of Light and Shadow: Sword of the Canon),Janny Wurts,HarperVoyager,2012-8-16,Hardcover,578.0,4.1
The Tale of Krispos: Krispos Rising  Krispos of Videssos  Krispos the Emperor (The Tale of Krispos of Videssos),Harry Turtledove,Del Rey,2007-10-30,Kindle,1024.0,4.2
Sharps,K. J. Parker,Orbit,2012-7-17,Paperback,480.0,4.2
Wolf of Sigmar (Time of Legends),C.L. Werner,Games Workshop,2014-2-11,Paperback,416.0,4.5
The Ambassador Chronicles (Warhammer),Graham McNeill,Games Workshop,2005-8-9,Kindle,416.0,4.2
"Krispos Rising (The Tale of Krispos, Book One) (The Tale of Krispos of Videssos)",Harry Turtledove,Del Rey,1991-1-14,Hardcover,368.0,4.2
The Planet Savers,Marion Zimmer Bradley,Positronic Publishing,2015-12-7,Hardcover,72.0,4.2
Immortally Ever After (Monster MASH),Angie Fox,St. Martin's Paperbacks,2013-8-27,Kindle,320.0,4.5
Bloodstorm: A Tale of Malus Darkblade (Warhammer),Dan Abnett,Black Library,2005-12-27,Hardcover,413.0,4.1
Once Upon A Time Slip,Lisa Nicell Treanor,Timeslip Market Publishing,2017-11-16,Kindle,354.0,5.0
Finding the Lost: The Sentinel Wars,Shannon K. Butcher,Berkley,2009-11-3,Hardcover,368.0,4.3
Draco (Warhammer Novels),Ian Watson,Games Workshop,2002-8-27,Hardcover,288.0,3.9
The Honorable Knight: The Fellowship of the Ancient Covenant (Volume 1),Patrick John Donahoe,Mill Creek Publishing,2016-5-28,Kindle,346.0,5.0
The Conquered (Naomi Mitchison Library),Naomi Mitchison,Kennedy & Boyd,2009-8-21,Kindle,338.0,5.0
Helfort's War Book 4: The Battle for Commitment Planet,Graham Sharp Paul,Del Rey,2010-11-23,Hardcover,384.0,3.7
Saving the Province: The Symbol,Larry Pinsky,Lulu Publishing Services,2016-6-27,Paperback,296.0,
Empire of Ivory (The Temeraire Series),Naomi Novik,Harper Voyager,2008-3-3,Kindle,400.0,4.5
The Guardians of Embrellon (Embrellon Series),John R Moore,CreateSpace Independent Publishing Platform,2017-3-16,Hardcover,193.0,
The Guns of Tanith (Gaunt's Ghosts),Dan Abnett,Games Workshop,2015-12-8,Hardcover,416.0,4.8
Masters of Steel and Stone (Warhammer Chronicles),Nick Kyme,Games Workshop,2018-9-18,Kindle,960.0,
Iron Axe (The Books of Blood and Iron),Steven Harper,Ace,2015-1-6,Paperback,384.0,4.3
Grey Seer (Warhammer),C. L. Werner,Games Workshop,2009-7-28,Paperback,416.0,3.6
Attack on Titan: End of the World,Touji Asakura,Vertical,2016-11-22,Paperback,380.0,5.0
The Bloodbound,Erin Lindsey,Ace,2014-9-30,Kindle,368.0,3.8
Grudge Bearer (Warhammer),Gav Thorpe,Black Library Publishing,2005-7-12,Paperback,250.0,4.2
The Cross on Cotton Creek,DL Havlin,Taylor and Seale Publishers,2017-9-9,Hardcover,,
The Pool of Two Moons: Witches of Eileanen Book 2 (Witches of Eileanan),Kate Forsyth,Ace,1999-3-1,Paperback,560.0,4.5
The Company,K. J. Parker,Orbit,2009-9-24,Hardcover,432.0,3.5
The Guns Above: A Signal Airship Novel,Robyn Bennis,Tor Books,2018-4-17,Kindle,352.0,4.5
Domitian: Tragic Tyrant (Roman Imperial Biographies),Pat Southern,Routledge,2009-10-8,Hardcover,192.0,5.0
"Onslaught (Demontech, Book 1)",David Sherman,Del Rey,2002-1-29,Paperback,352.0,3.9
Drakon,A M Tuomala,Candlemark & Gleam,2016-12-12,Hardcover,,5.0
Retromancer,Robert Rankin,Gollancz,2010-9-15,Hardcover,368.0,4.4
Deserts of Fire: Speculative Fiction and the Modern War,Douglas Lain,Night Shade Books,2016-7-12,Paperback,372.0,5.0
Divided We Stand,Kaitlyn Leyva,W & B Publishers Inc.,2014-11-21,Paperback,292.0,4.8
Irona 700,Dave Duncan,Open Road Media Sci-Fi & Fantasy,2015-8-18,Hardcover,402.0,3.5
The Armored Saint (The Sacred Throne),Myke Cole,Tor.com,2018-9-18,Paperback,224.0,4.5
"Pacific Hawk (Ballantine's Illustrated History of World War II,  Weapons Book #14)",John Vader,Ballantine Books,1970-0-0,Paperback,160.0,3.8
Helfort's War Book 2: The Battle of the Hammer Worlds,Graham Sharp Paul,Del Rey,2008-8-26,Kindle,336.0,4.0
Prince of Sunset,Steve White,Baen,1998-2-1,Hardcover,400.0,3.4
Death's City (Blood on the Reik),Sandy Mitchell,Games Workshop,2005-10-25,Kindle,416.0,3.7
Brothers in Arms (Jack Steel),Iain Gale,HarperCollins,2010-4-15,Paperback,320.0,4.0
Stark's Crusade,John G. Hemry,Titan Publishing Company,2011-9-1,Kindle,320.0,5.0
The Yankees Had Something To Do With It,Kerry Hotaling,Christopher Matthews Publishing,2015-3-16,Hardcover,246.0,4.5
Rough Magicke,John William Houghton,UNLIMITED PUBLISHING LLC and Harvardwood Books,2005-4-1,Hardcover,420.0,4.8
The Rise of the Iron Moon,Stephen Hunt,HarperCollins Publishers,2009-9-1,Hardcover,464.0,3.5
Straight Silver (Gaunt's Ghosts: Warhammer),Dan Abnett,Games Workshop,2002-12-1,Hardcover,320.0,4.4
To Ride Hell’s Chasm,Janny Wurts,HarperVoyager,2003-8-4,Paperback,704.0,4.0
"Deathwing (Warhammer 40,000)",David Pringle,Games Workshop,2002-1-2,Kindle,288.0,4.0
The Last Christian Soldier (Love Honor And Death) (Volume 1),J. R. Harris,Movement Publishing,2018-1-31,Kindle,482.0,
Helfort's War Book 3: The Battle of Devastation Reef,Graham Sharp Paul,Del Rey,2009-11-24,Paperback,368.0,3.8
The Legacy of Shadows,Craig Gallant,Zmok Books,2016-5-3,Paperback,325.0,4.3
Masters and Bastards,Christopher J Penington,"Page Publishing, Inc.",2017-8-2,Hardcover,,4.9
The Point Man (The Max August Magikal Thrillers),Steve Englehart,Tor Books,2010-3-2,Kindle,298.0,3.9
Liar's Peak (Warhammer),Robin Laws,Games Workshop,2005-9-13,Kindle,416.0,3.2
Stars and Stripes in Peril (Stars & Stripes Trilogy (Paperback)),Harry Harrison,Del Rey,2001-10-2,Hardcover,352.0,3.7
The God Hunter: A Field Ops Novel,Tim Lees,Harper Voyager Impulse,2014-9-16,Hardcover,400.0,4.7
The Dangerous Type: In the Wake of the Templars Book One,Loren Rhoads,Night Shade Books,2015-7-7,Kindle,296.0,3.2
Just Lucky Enough: A Story of Fighter Pilot Brotherhood (Rather be Lucky than Good),Ross Fisher,Squadron Books,2017-4-15,Hardcover,394.0,4.7
The Black Jackals,Iain Gale,HarperCollins,2011-10-27,Hardcover,400.0,4.1
"The Throne of Jade (Temeraire, Book 2)",Naomi Novik,Harper Voyager,1998-8-6,Kindle,400.0,4.2
Halsey's Bluff,Larry Schwweikart,Zmok Books,2016-2-1,Paperback,233.0,3.9
The Riss Proposal: Book II in the Riss series,C. R. Daems,CreateSpace Independent Publishing Platform,2013-7-1,Paperback,260.0,4.3
The Noble Mercenary: The Fellowship of the Ancient Covenant (Volume 2),Patrick John Donahoe,Mill Creek Publishing,2016-6-21,Paperback,372.0,5.0
Black Hearts #3: Tainted Blood,Nathan Long,Games Workshop,2006-7-4,Paperback,256.0,4.5
Nighter (The Vesper Series) (Volume 1),Magdalena Kozak,Cheeky Kea Printworks,2017-11-9,Hardcover,354.0,5.0
The Great Martian War Trilogy,Scott Washburn,Zmok Books,2018-6-19,Hardcover,700.0,
Retribution,Daniel D. Longdon,Gingernut Books,2012-12-1,Paperback,336.0,5.0
The Aethereal Sea,Marguerite Mullaney,CreateSpace Independent Publishing Platform,2013-8-23,Kindle,354.0,4.7
Infinite Blue Heaven - A   King and A Queen: They Warred like Chess Players for Central Asia,Lazlo Ferran,CreateSpace Independent Publishing Platform,2010-4-15,Paperback,316.0,4.7
Gona,J G. Zomchick,"Xlibris, Corp.",2010-10-25,Hardcover,164.0,5.0
The Blinding Light: Blind Tom,Alberto DeMello,BookSurge Publishing,2006-8-28,Paperback,70.0,5.0
Honor of Assassins (Graves of Good and Evil) (Volume 2),A.B.B. Olson,ABB Olson,2016-2-8,Kindle,660.0,5.0
On Butterfly Wings,J.W. Hogan,Dorrance Publishing Co. Inc.,2006-12-1,Paperback,184.0,5.0
Operation Code Named Sushi!,Jerold Jolles,"iUniverse, Inc.",2006-6-1,Kindle,266.0,5.0
Silver's Treason,Clifford W. Dunbar,Caliburn Press,2011-6-1,Hardcover,198.0,4.5
Tales of Wonder (Foundations of Fantasy),Lord Dunsany,CreateSpace Independent Publishing Platform,2013-8-19,Kindle,102.0,2.7
Gestapo 33,Clyde Doyal,iUniverse,2009-11-23,Paperback,300.0,4.0
Way Station,Mary Elizabeth Counselman,Positronic Publishing,2013-4-25,Paperback,42.0,4.5
Pax Africana (Pax Britannica),David Jenkins,978-0-9926436,2017-4-12,Hardcover,280.0,
Tales of Wonder: Special Edition,Lord Dunsany,CreateSpace Independent Publishing Platform,2018-2-8,Paperback,108.0,
The Soldier,D.S. Fisher,Independently published,2018-1-26,Paperback,409.0,
MI86 Volume 5 : Series 3 Episodes 1&2,Collin W. Buechler,Independently published,2017-10-3,Paperback,182.0,
The genocidal lsd trippin Boars edition 2: The Diamond Razorback Ice,John Love,CreateSpace Independent Publishing Platform,2017-7-1,Hardcover,66.0,
Kings of War: War Kings,Brandon Rospond,Zmok Books,2018-5-22,Kindle,285.0,
Oportunity (Spanish Edition),Vv.Aa.,Éride,2013-4-29,Kindle,232.0,
Casto,Xenia Melzer,DSP Publications,2016-6-21,Hardcover,,4.1
Guardians of Hallowed Ground: Gettysburg,Thomas J. Ball,"Strategic Book Publishing & Rights Agency, LLC",2010-12-15,Paperback,304.0,4.0
The Last Mistress,Andrew Muir,Golden Sky,2011-3-2,Paperback,236.0,
Child Finder Revelation,Mike Angley,TotalRecall Publications,2011-11-1,Paperback,350.0,
Visiting the Strange Planet Called Earth,Bob Ticer,Virtualbookworm.com Publishing,2005-6-21,Hardcover,212.0,
Directors of Existence: Hu The Needed Element (Volume 1),Mr Reno D Bastian,CreateSpace Independent Publishing Platform,2016-10-22,Kindle,332.0,
"Jynéops: Invasion, éradication, oubli, tout peut aller très vite! (French Edition)",ERB Elisabeth Reininger-Brissy,Independently published,2017-3-8,Paperback,300.0,
Tales of Wonder: The Last Book of Wonder,Lord Dunsany,CreateSpace Independent Publishing Platform,2015-8-5,Kindle,96.0,
Sword of the Spirit: Sequel to Sword of the Heart,Emilio Diaz,iUniverse,2015-10-8,Paperback,184.0,
Wolfe Odyssey: THE TIME TO TELL Book 2,H.C. Wells,CreateSpace Independent Publishing Platform,2013-7-8,Hardcover,374.0,4.1
Die Mongoliade: Erster Band (The Foreworld Saga) (German Edition),Neal Stephenson,AmazonCrossing,2013-6-11,Paperback,512.0,
For Generations to Come: Volume Two of the Chardin Chronicles,Richard Feldstein,iUniverse,2013-11-26,Hardcover,316.0,
Between Two Wars,Robert S. Telford,Trafford,2012-5-2,Paperback,220.0,
Dreams of Steel (Chronicles of The Black Company),Glen Cook,Tor Books,2016-6-2,Paperback,384.0,
Lance Star-Sky Ranger Volume 1,Bobby Nash,Airship 27,2014-1-8,Hardcover,206.0,
Lance Star Sky Ranger Volume 2,Bobby Nash,Airship 27,2013-8-8,Paperback,244.0,
The Survivors: A Novel,Derek Laurens,Phoenixe Press,2008-7-14,Hardcover,232.0,3.5
Angel Over Drancy,Marie Mollohan,iUniverse,2001-1-9,Paperback,184.0,
The Journey Home,Joel Plue,Gypsy Shadow Publishing Company,2014-3-12,Kindle,106.0,
The Gestapo Hunters,G. C. Wakefield,iUniverse,2010-11-18,Kindle,428.0,4.1
La provincia perdida/ The Lost Province (Autores Espanoles E Iberoamericanos) (Spanish Edition),Hector Aguilar Camin,Planeta,2007-6-30,Hardcover,318.0,
Vampire Apocalypse: Fallout,Derek Gunn,KHP Publishers,2009-9-1,Paperback,276.0,3.9
Thunder in the Sky,Molly Lefebure,"Little, Brown Book Group",2014-8-1,Paperback,496.0,
Fractal Space (Conquests of Brokk),Thane A Keller,Thane Keller,2017-7-24,Paperback,,4.7
Shadow Isle,Katharine Kerr,Harper Voyager,2009-1-1,Kindle,464.0,4.6
On Blazing Wings (Military & War Short Stories Collection),L. Ron Hubbard,Galaxy Press,2011-2-21,Hardcover,128.0,4.2
Over A Spitfire,Sherrie Lowe,FeedaRead.com,2017-8-21,Hardcover,222.0,5.0
Love and the Stubborn (Gods of War),Xenia Melzer,DSP Publications,2016-12-13,Kindle,334.0,4.5
The Unrequited,Page Brown,The Peppertree Press,2013-9-17,Kindle,458.0,5.0
The Golden Kingdom: Shadowed Voyage,Jeremy Jaynes,Phoenix One Media,2012-6-22,Kindle,318.0,5.0
"Exile and Pilgrim (Shadow in the Storm, Book 2)",Graeme K. Talboys,HarperVoyager,2016-10-6,Kindle,322.0,5.0
Forest Song: Letting Go,Vila SpiderHawk,Vanilla Heart Publishing,2010-10-28,Paperback,280.0,5.0
The Light of Men,Andrew Salmon,Cornerstone Book Publishers,2008-5-28,Hardcover,260.0,4.6
Unholy War: The Brandenburgers,Larry Brasington,Black Rose Writing,2010-9-9,Paperback,284.0,4.6
Whittington Manor,Claire Louise Voet,Pneuma Springs Publishing,2010-12-15,Hardcover,194.0,4.7
Magic of Golden Sorrow,Peter J. Smith,"Booklocker.com, Inc.",2013-11-1,Paperback,400.0,5.0
Transcendence,Jared R. Teer,Eloquent Books,2010-11-30,Kindle,258.0,5.0
"Patriotism: Red, White, Blue & Sometimes Black",Robert M. Wade,HHPublishing,2011-9-30,Kindle,436.0,5.0
Rising from the Ashes: Guardians of the Hidden Lair,Gregory M. Juzwick,Outskirts Press,2012-3-26,Hardcover,236.0,5.0
King of Assassins (The Wounded Kingdom),RJ Baker,Orbit,2018-8-7,Paperback,416.0,
The Voyage: The Robot Army Trilogy: Part 2 (Volume 2),Beth Schluter,W & B Publishers Inc.,2015-5-12,Hardcover,270.0,
A year in the shoes of Lepton Kwaark,Richard Warren Strong,CreateSpace Independent Publishing Platform,2014-10-7,Hardcover,352.0,
The Vampir Manual of the Reich (The Foundlings) (Volume 2),R M Garcia,CreateSpace Independent Publishing Platform,2011-8-24,Paperback,30.0,3.5
The Table,Joy Drinkwater,"iUniverse, Inc.",2004-12-9,Hardcover,114.0,
The Elfowl Saga: Part III:The Stones of Gralich,Barry Hoffman,iUniverse,2002-10-16,Kindle,354.0,
Dangerous Duty,David Falash,Black Leaf Publishing,2013-10-9,Hardcover,246.0,5.0
Infinite Power Defied,Simone Chiodini,Outskirts Press,2015-3-12,Paperback,282.0,2.0
Swords of Good Men (The Valhalla Saga),Snorri Kristijansson,Jo Fletcher Books,2015-1-6,Hardcover,352.0,3.7
Captive,Valerie Michaels,"Toplink Publishing, LLC",2017-8-14,Kindle,,4.5
Knight of the Burning Blade: The Hounds of Hell,Julius C. Johnson,Outskirts Press,2011-5-19,Hardcover,346.0,5.0
Vampire Apocalypse: A World Torn Asunder,Derek Gunn,KHP Publishers,2006-9-1,Hardcover,216.0,3.6
L'alba di una nuova era: La leggenda dell'Angelo Azzurro (Italian Edition),LC Luca Calzetta,Independently published,2017-12-5,Paperback,228.0,
Earth Invasion,Sgt. Wayne Anthony Pope,iUniverse,2015-6-20,Kindle,176.0,
The Scourge of Narak (Tales of the Seventh Empire),Valarie Mechling,"inquisitiveDesign, LLC",2013-11-1,Hardcover,386.0,
Vagabonds,Robert Midgett,Same Old Story Productions,2013-9-12,Kindle,164.0,5.0
Captain at Arms (Camden),Philip McCutchan,Chivers,1999-6-1,Hardcover,426.0,
Brides of Fantasy,Vanilla Orchid Books,,,Kindle Edition,,0.0
The Italian Secretary: A Further Adventure Of Sherlock Holmes,Caleb Carr,Sphere,2015-11-27,Paperback,288.0,3.19
When You Lunch with the Emperor: The Adventures of Ludwig Bemelmans,Ludwig Bemelmans,Overlook Books,2006-09-26,Paperback,320.0,3.86
We Dine With Cannibals,C. Alexander London,Puffin Books,2013-01-03,Paperback,384.0,4.19
Fresh Happy Tasty: An Adventure in 100 Recipes,Jane Coxwell,William Morrow Cookbooks,2013-05-14,Hardcover,320.0,3.7
The Adventures of Sparrowboy,Brian Pinkney,Aladdin Paperbacks,2000-07-01,Paperback,40.0,3.64
"Fourteen: A Daughter's Memoir of Adventure, Sailing, and Survival",Leslie Johansen Nack,She Writes Press,2015-10-20,Paperback,300.0,4.25
Claudius Bombarnac: The Adventures of a Special Correspondent,Jules Verne,Tark Classic Fiction,2008-05-01,Paperback,180.0,3.45
Mistborn Adventure Game,Brandon Sanderson,Crafty Games,2012-07-01,Paperback,573.0,4.09
Family & Fortune,Tracy Ellen,Tracy Ellen INK,2015-07-02,Paperback,224.0,4.45
Home Free: Adventures of a Child of the Sixties,Rifka Kreiter,She Writes Press,2017-05-16,Paperback,280.0,3.89
Borka: The Adventures of a Goose with no Feathers,John Burningham,Random Century,1992-11-27,Hardcover,32.0,3.89
CookieBot!: A Harry and Horsie Adventure,Katie Van Camp,Balzer + Bray,2011-05-31,Hardcover,36.0,3.76
"The Adventures of Tom Sawyer, Part 2.",Mark Twain,,,Kindle Edition,35.0,3.96
"The Feathered Serpent, Part 2",Chris Heimerdinger,,,,,4.15
A Grizzly in the Mail and Other Adventures in American History,Tim Grove,University of Nebraska Press,2014-05-01,Paperback,256.0,3.62
The Druid,S.G. Rogers,Musa Publishing,2012-04-20,ebook,67.0,4.36
The Further Adventures of Sherlock Holmes: Sherlock Holmes vs. Dracula,Loren D. Estleman,Titan Books,2012-11-06,Paperback,224.0,3.92
Pax Demonica,Julie Kenner,Julie Kenner,2014-05-13,Paperback,258.0,3.86
"JoJo's Bizarre Adventure: Part 1—Phantom Blood, Vol. 2",Hirohiko Araki,VIZ Media,2015-05-05,Hardcover,319.0,4.19
"The Magic Flyswatter: A Superhero Tale of Africa, Retold from the Mwindo Epic",Aaron Shepard,Skyhook Press,2017-03-31,Kindle Edition,35.0,3.28
"Le Talisman écarlate (Le Cycle du Trillium, tome 2)",Marion Zimmer Bradley,Le Livre de Poche,2013-03-01,Kindle Edition,573.0,3.54
"Gather, Darkness! (Nucleus Fantasy & Science Fiction)",Fritz Leiber,Collier Books,1992-12-01,Paperback,240.0,3.64
Men in Love: Men's Sexual Fantasies: The Triumph of Love Over Rage,Nancy Friday,Dell,1982-12-15,Mass Market Paperback,544.0,3.7
Finnglas and the Stones of Choosing,Fay Sampson,Lion Hudson,2003-03-01,Paperback,176.0,3.84
McKenzie's Fantasy,Bella Bentley,FireFly Lights,2012-10-25,Kindle Edition,31.0,3.52
Her Druid Fantasy,Trish F. Leger,Self Published,2014-06-24,Kindle Edition,280.0,4.33
Ladies and Gentlemen of Fantasy 2014,Jennifer L. Miller,LG Anthologies,2014-07-08,Paperback,430.0,4.25
