ID,Name,Author,Publisher,Publishing_Date,Format,Pages,Rating
1698,my near-death adventures (99% true!),Alison DeCamp,Crown Books for Young Readers,2015-02-24,Hardcover,256.0,3.86
1699,true-life adventure,J. Paul Drew,,,Kindle Edition,,3.68
1700,night stalks the mansion: a true story of one family's ghostly adventure,Constance Westbie,Stackpole Books,2005-04-21,Paperback,176.0,3.61
1701,"l'élu de la dame noire: les chroniques du nécromancien, t4",Gail Z. Martin,Milady,2015-11-20,Kindle Edition,576.0,4.12
1702,wonderworks: science fiction and fantasy art,Michael Whelan,Donning Company Publishers (Starblaze),1979-11-01,Paperback,120.0,4.51
1703,the best horror from fantasy tales,Stephen Jones,Running Press,2003-07-13,Paperback,288.0,3.46
1704,lantamyra: a tapestry of fantasy,Susan Waterwyk,Createspace Independent Publishing Platform,2012-09-21,Paperback,500.0,3.47
1705,rorie (hot fantasy romance),L.L. Loremir,,,ebook,43.0,2.69
1706,the future of fantasy art,Aly Fell,Harper Design,2009-10-27,Hardcover,192.0,4.17
1707,the return of innocence: a fantasy adventure,Duane Simolke,iUniverse,2006-03-20,Paperback,168.0,4.25
1708,a reader's guide to fantasy,Baird Searles,Avon Books,1982-07-01,Paperback,217.0,3.91
1710,obfuscate - a paranormal urban fantasy,Killion Slade,Draconian Publishing - Spirit,2016-05-01,ebook,246.0,4.21
1711,when morning comes,Avril Ashton,Evernight Publishing,2014-01-15,ebook,48.0,3.66
1712,transparent illusions,Melinda Barron,Resplendence Publishing,2009-12-01,ebook,120.0,3.18
1713,"fantasies of the master race: literature, cinema & the colonization of american indians",Ward Churchill,City Lights Publishers,2001-01-01,Paperback,261.0,3.88
1714,"other worlds: a collection of science fiction, fantasy, and epic silliness",Joseph J. Madden,CreateSpace Independent Publishing Platform,2014-06-16,Paperback,152.0,4.33
1715,blue planet v2 players guide,Fantasy Flight Games,Fantasy Flight Games,2000-11-01,Paperback,256.0,3.29
1716,"the red house by edith nesbit, fiction, fantasy & magic",E. Nesbit,Aegypan,2006-09-01,Paperback,140.0,3.75
1717,"les trois amazones (le cycle du trillium, tome 1)",Marion Zimmer Bradley,Le Livre de Poche,2013-03-01,Kindle Edition,637.0,3.58
1718,"fantasy magazine, april 2011",John Joseph Adams,,,Kindle Edition,,4.07
1719,preston bailey's fantasy weddings,Preston Bailey,Bulfinch,2004-11-09,Hardcover,176.0,4.24
1720,the philosophy gym: 25 short adventures in thinking,Stephen Law,Thomas Dunne Books,2003-12-16,Hardcover,224.0,3.92
1721,hugo pepper,Paul Stewart,Random House,2007-02-01,Hardcover,264.0,4.08
1722,my rebel highlander,Vonda Sinclair,Createspace Independent Publishing Platform,2014-05-31,Paperback,276.0,4.34
1723,"white coat, black hat: adventures on the dark side of medicine",Carl Elliott,Beacon Press,2010-09-14,Hardcover,224.0,3.79
1724,"pokémon adventures: diamond and pearl/platinum, vol. 7",Hidenori Kusaka,VIZ Media - Children's,2013-02-05,Paperback,192.0,4.28
1725,my notorious highlander,Vonda Sinclair,Createspace Independent Publishing Platform,2013-11-24,Paperback,284.0,4.29
1726,seaflower,Julian Stockwin,Scribner Book Company,2004-04-06,Paperback,352.0,4.09
1727,fallen hero,Wayne Stinnett,"Down Island Press, LLC",2016-12-03,Kindle Edition,310.0,4.51
1728,lost antarctica: adventures in a disappearing land,James McClintock,St. Martin's Press,2012-09-18,Hardcover,256.0,3.79
1729,a round-heeled woman: my late-life adventures in sex and romance,Jane Juska,Villard,2004-05-11,Paperback,288.0,3.34
1730,the adventures of sam spade and other stories,Dashiell Hammett,World Publishing Company,1945-01-01,hardcover,189.0,3.9
1731,the fantastic adventures of krishna,Demi,Wisdom Tales,2013-03-01,Hardcover,44.0,3.95
1732,fallen angel,Wayne Stinnett,"Down Island Press, LLC",2016-04-27,Kindle Edition,284.0,4.5
1733,star wars: from the adventures of luke skywalker,George Lucas,Del Rey/Ballantine Books,1977-05-12,Mass Market Paperback,220.0,4.07
1734,the mystery of adventure island,Paul Moxham,Createspace Independent Publishing Platform,2013-05-12,Paperback,194.0,4.21
1735,the first adventure,Emily Bearn,Egmont Children's Books,2008-01-07,Paperback,256.0,4.16
1736,stolen figs: and other adventures in calabria,Mark Rotella,North Point Press,2004-05-01,Paperback,320.0,3.59
1737,adventure time vol. 7,Ryan North,KaBOOM!,2015-11-24,Paperback,128.0,4.35
1738,star trek: the new voyages,Sondra Marshak,Bantam,1976-03-01,Mass Market Paperback,237.0,3.71
1739,sweet love: erotic fantasies for couples,Violet Blue,Cleis Press,2010-03-09,Paperback,244.0,4.04
1740,green magic: the fantasy realms of jack vance,Jack Vance,Tor Books,1988-08-15,Paperback,273.0,4.19
1741,worlds of fantasy: the best of fantasy magazine sc,Jeffrey Ford,Prime Books,2012-01-10,Paperback,384.0,2.0
1742,the life and adventures of santa claus - fantasy classics (annotated),L. Frank Baum,T4 Book Publishing,2011-12-06,Kindle Edition,85.0,3.9
1744,spirit within,Mima,Liquid Silver Books,2009-12-13,ebook,,4.07
1745,"the marechal chronicles: volumes i, ii, and iii",Aimélie Aames,EXCESSICA PUBLISHING,2012-05-04,ebook,279.0,2.86
1746,пятьсот лет спустя,Steven Brust,,,,,4.07
1747,"the geeky chef cookbook: real-life recipes for your favorite fantasy foods - unofficial recipes from doctor who, game of thrones, harry potter, and more",Cassandra Reeder,Race Point Publishing,2015-05-19,Paperback,144.0,4.0
1748,the falling woman (fantasy masterworks),Pat Murphy,Gateway,2013-11-14,Kindle Edition,272.0,3.61
1749,the scarlet plague: the original book: (annotated): a dark fantasy original,Jack London,RonnSays,2015-06-20,Kindle Edition,,3.6
1750,male fantasies: volume 2: male bodies: psychoanalyzing the white terror,Klaus Theweleit,Univ Of Minnesota Press,1989-05-08,Paperback,536.0,4.11
1751,master of chaos,Keith Martin,Puffin,1990-03-29,Paperback,240.0,3.25
1752,poison,Sarah Pinborough,Milady,2014-03-28,Kindle Edition,240.0,3.18
1753,"merry christmas, baby: it's christmas, cowboy! + northern fantasy + he'll be home for christmas",Vicki Lewis Thompson,Harlequin,2011-11-15,Mass Market Paperback,219.0,3.83
1754,sketching from the imagination: fantasy,Sean Andrew Murray,3DTotal Publishing,2014-11-25,Paperback,320.0,4.35
1755,evangeline's fantasy man,Ida Plassay,America Star Books,2009-05-04,Paperback,210.0,4.63
1756,fantasy's fear,Vonna Harper,"Loose Id, LLC",2007-08-28,ebook,123.0,3.38
1757,the strange adventures of rangergirl,Tim Pratt,Spectra,2005-11-29,Paperback,416.0,3.91
1758,the spanish pearl,Catherine Friend,Bold Strokes Books,2007-05-01,Paperback,256.0,3.89
1759,"as you do: adventures with evel, oliver, and the vice-president of botswana",Richard Hammond,Orion Publishing,2008-09-18,Hardcover,304.0,3.75
1760,the price of the phoenix,Sondra Marshak,Spectra Books,1984-04-01,Paperback,182.0,3.37
1761,the story we find ourselves in: further adventures of a new kind of christian,Brian D. McLaren,Jossey-Bass,2003-03-10,Hardcover,203.0,3.87
1762,legenderry: a steampunk adventure,Bill Willingham,Dynamite Entertainment,2015-01-14,Paperback,184.0,3.36
1763,the adventures of flossy,Karl Bradshaw-White,Austin Macauley,2015-12-16,Paperback,44.0,5.0
1764,the adventures of elizabeth in rügen,Elizabeth von Arnim,"Little, Brown Book Group",1990-11-01,Paperback,299.0,3.96
1765,adventures of a young naturalist: the zoo quest expeditions,David Attenborough,Two Roads,2017-09-21,Hardcover,,4.39
1766,the adventures of grandfather frog,Thornton W. Burgess,Dover Publications,1992-09-18,Paperback,96.0,4.05
1767,great northern? a scottish adventure of swallows & amazons,Arthur Ransome,David R Godine,2003-11-01,Paperback,352.0,4.04
1768,the adventures of gracie & monkeybear (book 1: summer),C.S. O'Kelly,MonkeyBear Publishing,2016-05-01,Hardcover,48.0,4.51
1769,adventures beyond nutmouse hall,Emily Bearn,"Little, Brown Books for Young Readers",2009-04-01,Hardcover,512.0,4.16
1770,the new space opera 2: all-new stories of science fiction adventure,Gardner Dozois,Harper Voyager,2009-06-30,Paperback,560.0,3.8
1771,"seafaring women: adventures of pirate queens, female stowaways & sailors' wives",David Cordingly,Random House,2002-03-12,Paperback,320.0,3.61
1772,the adventures of robinson crusoe (great illustrated classics),Malvina G. Vogel,Baronet Books,2000-07-28,Hardcover,233.0,4.11
1773,"the adventures of tinsycat (symbiosis, #1)",Initially NO,Createspace Independent Publishing Platform,2014-11-14,Paperback,80.0,4.2
1774,dracula doesn't drink lemonade,Debbie Dadey,Scholastic Paperbacks,1995-10-01,Paperback,80.0,3.81
1775,an adventure in mysticism,Don Mardak,Grand Circle Publications LLC,2012-03-11,Paperback,324.0,4.22
1776,futurama adventures,Eric Rogers,Harper Design,2004-09-07,Paperback,144.0,4.09
1777,the fantasy maker,Emily Kendricks,Sarah Book Publishing,2015-04-11,Kindle Edition,314.0,4.76
1778,"quicksilver & shadow, volume 2: collected early stories: contemporary, dark fantasy, and science fiction stories",Charles de Lint,Subterranean Press,2005-04-01,Hardcover,357.0,4.05
1779,tower of destruction,Keith Martin,Puffin,1991-10-31,Paperback,224.0,3.47
1780,"witch hunt (fantasy inc., #3)",Lee Moore,,,Kindle Edition,75.0,2.67
1781,double dom fantasies,Cassidy Browning,,,,,3.92
1782,lois mcmaster bujold: essays on a modern master of science fiction and fantasy,Janet Brennan Croft,McFarland & Company,2013-01-08,Paperback,216.0,3.91
1783,orlando furioso: an italian epic poem (annotated epic poem history): italy's most notable contribution to the romance fantasy gothic & renaissance epic poetry,Ludovico Ariosto,,,Kindle Edition,1667.0,4.0
1784,man of my dreams four all new sensuous stories of fantasies come to life,Sherrilyn Kenyon,,,,,4.08
1785,bloodmaiden: a fantasy anthology,Christine E. Schulze,Createspace,2010-04-10,Paperback,200.0,3.89
1786,gurps fantasy folk,Chris W. McCubbin,Steve Jackson Games,2000-11-01,Paperback,144.0,3.6
1787,daddy & his big cock,Jade K. Scott,Jade K. Scott,2011-09-20,Nook,17.0,3.66
1788,fantasy workshop: mastering digital painting techniques,ImagineFX,Collins Brown,2009-02-03,Paperback,208.0,3.96
1789,dark moon (fantasy),David Gemmell,Bragelonne,2014-03-28,Kindle Edition,482.0,4.02
1790,fantasy: immortaland: the greatest fantasy kingdom to exist and that will ever exist (the greatest magical epic fantasy kingdom to exist & that will ever exist),Blaine Hart,Lord Hart Productions,2014-06-15,Kindle Edition,42.0,2.31
1791,stormbringer: fantasy roleplaying in the world of elric,Ken St. Andre,Games Workshop,1987-04-28,Hardcover,208.0,3.67
1792,game on,Desiree Holt,Total-E-Bound Publishing,2010-03-01,ebook,44.0,3.44
1793,siege of sardath,Keith P. Phillips,Puffin Books,1992-05-28,Paperback,288.0,3.44
1794,fangs of fury,Luke Sharp,Puffin,1989-07-27,Paperback,272.0,3.1
1795,ruby's fantasy,Cathleen Ross,Escape Publishing,2014-04-01,ebook,135.0,3.59
1796,the last cavalier: being the adventures of count sainte-hermine in the age of napoleon,Alexandre Dumas,Pegasus Books,2007-09-12,Hardcover,864.0,3.66
1797,"chasing spirits: the building of the ""ghost adventures"" crew",Nick Groff,NAL,2012-10-02,Paperback,257.0,3.97
1798,shopping for buddhas: an adventure in nepal,Jeff Greenwald,Travelers' Tales,2014-08-12,Paperback,200.0,3.63
1799,miss cayley's adventures,Grant Allen,Valancourt Books,2008-04-23,Paperback,232.0,3.72
1800,the pistolboss adventures,Glenn Hager,Glenn H. Hager,2014-12-13,Paperback,116.0,4.33
1801,the armour of achilles,Glyn Iliffe,Pan Macmillan,2010-08-01,Hardcover,540.0,4.29
1802,tucket's gold,Gary Paulsen,Yearling,2001-02-13,Paperback,112.0,4.06
1803,deep six,Clive Cussler,Turtleback Books,2005-12-01,Hardcover,,3.89
1804,lanie's real adventures,Jane Kurtz,American Girl Publishing Inc,2010-01-01,Paperback,106.0,4.02
1805,into a dark adventure,Belart Wright,BWright Publishing,2016-05-25,Kindle Edition,343.0,3.61
1806,the adventure of the dancing men and other sherlock holmes stories,Arthur Conan Doyle,Dover Publications,1997-04-14,Paperback,80.0,4.13
1807,artifact of evil,Gary Gygax,TSR Inc,1986-02-01,Mass Market Paperback,352.0,3.63
1808,baby-sitters' island adventure,Ann M. Martin,Scholastic Paperbacks,1990-07-01,Paperback,226.0,3.76
1809,hebdomeros: with monsieur dudron's adventure and other metaphysical writings,Giorgio de Chirico,"Exact Change,U.S.",1992-01-01,Paperback,280.0,4.03
1810,an adventure in beginnings,Alex Whitehall,M/M Romance Group @ goodreads,2013-06-21,ebook,35.0,3.7
1811,the adventures of jimmy skunk,Thornton W. Burgess,Dover Publications,1994-05-20,Paperback,96.0,4.13
1812,travel wings: an adventure,Nancy Shattuck,Createspace Independent Publishing Platform,2013-05-04,Paperback,198.0,4.31
1813,naples!,Giada De Laurentiis,Grosset & Dunlap,2013-09-03,Paperback,144.0,3.86
1814,"piano lessons: music, love, and true adventures",Noah Adams,Delta,1997-03-10,Paperback,272.0,3.84
1815,"odyssey: pepsi to apple--a journey of adventure, ideas, and the future",John Sculley,HarperCollins Publishers,1989-10-01,Hardcover,450.0,3.79
1816,medieval fantasy,Michelle Eastwood,,,Kindle Edition,107.0,2.79
1817,fantasy isle,Michelle Hughes,Tears of Crimson Publishing,2014-09-11,Paperback,220.0,3.36
1818,flesh and fantasy,Penny Stallings,HarperCollins Publishers,1989-10-01,Hardcover,392.0,3.81
1819,loving with a vengeance: mass produced fantasies for women,Tania Modleski,Routledge,1984-09-25,Paperback,140.0,3.71
1820,a few good fantasies,Michele Bardsley,A Freeman Erotic Romance Publication,2013-02-27,Kindle Edition,99.0,4.2
1821,full frontal fantasy,Lyla Sinclair,,,Kindle Edition,75.0,3.97
1822,house of midnight fantasies,Kristi Gold,Silhouette,2006-05-01,Paperback,185.0,3.7
1823,"awaken: the witches, the spell book, and the magic tree",Rachel M. Humphrey-D'aigle,,,,367.0,3.82
1824,my secret garden: women’s sexual fantasies,Nancy Friday,Gallery Books,2008-02-05,Paperback,442.0,3.66
1825,wolf in shadow,David Gemmell,,,,,4.17
1826,the inklings: a group of writers whose literary fantasies still fire the imagination of all those who seek a truth beyond reality,Humphrey Carpenter,Houghton Mifflin,1979-02-27,Hardcover,287.0,3.93
1827,nowhere man: the pronek fantasies,Aleksandar Hemon,,,,,3.73
1828,raise the stakes,Lucy  Smith,LucySmith.com,2014-10-28,Kindle Edition,192.0,3.6
1829,anima: beyond fantasy,Carlos B. Garcia Aparicio,Fantasy Flight Games,2008-10-28,Hardcover,315.0,3.83
1830,flesh fantasy,Maya DeLeina,Siren,2011-08-23,Kindle Edition,347.0,4.09
1831,"the facts of life: an essay in feelings, facts and fantasy",R.D. Laing,Penguin Books,,Paperback,143.0,3.71
1832,"believing: the neuroscience of fantasies, fears and convictions",Michael McGuire,Prometheus,2013-09-30,Paperback,267.0,3.41
1833,fantasy: the best of 2004,Karen Haber,iBooks,2005-01-25,Paperback,368.0,3.61
1834,j.r.r. tolkien: master of fantasy,David R. Collins,Lerner Publishing Group,1992-10-01,Hardcover,112.0,3.65
1835,submit to your fantasies,Lynn Myshe' Joseph,My Pouty Lips,2012-04-13,ebook,,4.0
1836,51/50 the magical adventures of a single life,Kristen McGuiness,Soft Skull Press,2010-08-24,Paperback,320.0,3.06
1837,"the adventures of tom sawyer, part 1.",Mark Twain,,,Kindle Edition,23.0,4.02
1838,malgudi adventures,R.K. Narayan,Penguin,2003-01-15,Paperback,270.0,4.12
1839,the adventures of amir hamza,Ghalib Lakhnavi,Modern Library,2007-10-23,Hardcover,992.0,3.83
1840,gabby and maddox adventures in italy!,Steve Altier,Createspace,2014-05-19,Paperback,74.0,4.31
1841,lando calrissian and the mindharp of sharu,L. Neil Smith,Del Rey,1983-06-12,Mass Market Paperback,182.0,2.96
1842,trojan odyssey: dirk pitt #17,Clive Cussler,Penguin,2012-06-07,Kindle Edition,508.0,3.92
1843,sherlock holmes and the round table adventure,Joseph W. Svec III,MX Publishing,2016-10-17,Paperback,188.0,4.8
1844,the search for snout,Bruce Coville,Aladdin Paperbacks,1995-11-01,Paperback,212.0,3.97
1845,"rising, freestyle",Vivian Arend,"Samhain Publishing, Ltd.",2011-07-05,Kindle Edition,262.0,3.84
1846,the boiling river: adventure and discovery in the amazon,Andrés Ruzo,Simon & Schuster/ TED,2016-02-16,Hardcover,144.0,3.97
1847,"the dogs of bedlam farm: an adventure with sixteen sheep, three dogs, two donkeys, and me",Jon Katz,Random House Trade Paperbacks,2005-09-13,Paperback,265.0,3.95
1848,the adventure of the three garridebs,Arthur Conan Doyle,,,,,3.66
1849,archie's first adventure,Katherine Kleymenova,Cedar Alley Publishing,2014-12-15,Hardcover,42.0,4.55
1850,the gates: a samuel johnson adventure: 1,John Connolly,Hodder & Stoughton,2010-04-01,Paperback,307.0,3.79
1851,death in the long grass: a big game hunter's adventures in the african bush,Peter Hathaway Capstick,St. Martin's Press,1978-01-15,Hardcover,320.0,4.36
1852,adventure time: it came from the nightosphere,Adventure Time,,,Paperback,,4.44
1853,fallen tide,Wayne Stinnett,Down Island Press,2015-11-08,Kindle Edition,272.0,4.49
1854,vinyl junkies: adventures in record collecting,Brett Milano,St. Martin's Griffin,2003-11-10,Paperback,230.0,3.65
1856,the voyage of heroes: book two of the osteria chronicles,Tammie Painter,,,Kindle Edition,260.0,4.19
1857,fantasy man: a former nfl player's descent into the brutality of fantasy football,Nate Jackson,Harper,2016-09-20,ebook,240.0,3.0
1858,the theory of attraction: the theory of attraction\a shot in the dark\forbidden fantasies,Delphine Dryden,Carina Press,2012-10-16,Paperback,384.0,3.78
1859,sex and the single princess,Bonnie Dee,"Samhain Publishing, Ltd.",2012-10-16,ebook,250.0,3.39
1860,witches: isaac asimov's magical worlds of fantasy 2,Isaac Asimov,Roc,1984-04-03,Paperback,350.0,3.65
1861,"the magazine of fantasy & science fiction, june 1984",Edward L. Ferman,"Mercury Press, Inc.",1984-06-01,Paperback,162.0,3.86
1862,fantasy: untrue stories of lesbian passion,Barbara Johnson,Bella Books,2007-06-01,Paperback,275.0,4.32
1863,magehunter,Paul       Mason,Puffin Books,1995-02-02,Paperback,256.0,3.58
1864,better than 8: fantasy,Erin Jamison,Tadpole Productions,2011-05-27,ebook,132.0,3.81
1865,fantasy encounter with a dom,Suzy Ayers,Suzy Ayers,2013-05-25,Kindle Edition,114.0,4.0
1866,final fantasy x: the official strategy guide,Piggyback,Piggyback Interactive,2002-05-01,Paperback,228.0,4.43
